time,source,url,txt
2016.10.14,蘋果日報,https://tw.appledaily.com/new/realtime/20161014/968078/,"【獨家】案外案　兆豐紐約分行經理涉內線交易120萬交保  台北地檢署偵辦兆豐銀疑涉洗錢遭美方重罰57億元弊案，今天下午首度傳訊兆豐銀紐約分行經理黃士明到案說明，黃在律師陪同下前往法警室報到，記者趨前詢問：「兆豐銀到底出了什麼問題？」但黃始終不發一語，隨即進入偵查庭，但檢方訊後認為他涉嫌內線交易，依違反《證交法》諭令黃120萬交保，黃士明的律師有備而來，隨即付現辦保。

稍早黃士明的委任律師魏仰宏受訪表示，先前黃男接獲北檢傳喚通知，最近返國立即配合檢方調查，黃男對整件事情覺得很驚訝。晚間9時許，黃獲120萬元交保，律師隨即拿出一包現金幫黃辦保，黃走出法警室時戴上帽子、口罩，面對《蘋果》詢問他「兆豐有洗錢嗎？」「你賣股賺了多少錢？」「你是罪魁禍首嗎？」等問題，黃均不發一語，隨即和律師搭計程車離開。

據了解，檢調查出黃男原本持有178張股票，但在今年5月把美國裁罰訊息回報總公司後，搶在消息曝光前出脫持股，因此被檢方認定他涉及內線交易罪。

美國紐約州金融服務署（NYDFS）在2012年1月至3月間，對兆豐銀行紐約分行進行業務檢查，發現紐約分行於2012年至2014年間與巴拿馬分行頻繁異常交易，金額約有115億美元，其有174筆可疑交易，有很多自巴拿馬分行被退回鉅額款項的帳戶，卻仍繼續匯款，甚至有匯款帳戶與收款帳戶的所有者相同，DFS請兆豐提供這些交易帳戶資料，紐約分行沒有完整提供，因而遭到重罰。

此外，對於洗錢案的疑慮，負責偵辦兆豐案的專案小組，早在8月24日就取得美國紐約州的一份判決，並傳喚兆豐銀的法遵會主管陳天祿到案，就這份判決裡所提到的疑點逐一釐清。該判決事涉紐約分行抗拒交出客戶位於其他分行的相關資料，法院判紐約分行敗訴，判決內容提及兆豐巴拿分行被指有人恐涉及不法。

另一方面，金管會認定兆豐銀內控疏失嚴重，9月間已對兆豐銀開罰1000萬元，並禁止申設海外分支機構，還解除兆豐銀前董事長蔡友才、前總經理吳漢卿、副總梁美琪、總稽核劉小鈴、法遵長陳天祿及紐約分行經理黃士明6大高階主管職務。"
2016.09.26,蘋果日報,https://tw.appledaily.com/new/realtime/20160926/956448/,"兆豐前董事凌忠嫄憑什麼當土銀董事長  今（2016）年中秋節前的星期一，9月12日，公股行庫董座連鎖調動，凌忠嫄正式接任土地銀行董事長。長期在財政部服務、不諳企業經營的凌忠嫄，能出任土銀董座，不出外界所料是受林全重用。

作為政院最大派閥「政大財稅幫」一員的凌忠嫄，與同是財稅幫的許虞哲、吳當傑一樣，在林全一再拔擢之下，官位一路亨通。2004年，凌忠嫄從賦稅署組長破格升任財政部主秘（12職等），打破過去先任其他12職等官職（副署長、國稅局長等）才任主秘的慣例。10年內，就此如魚得水從財政部主秘、北區國稅局長、台北市國稅局長、國庫署長直至2015年7月退休。退休後，凌忠嫄任輸出入銀行理事主席，如今更受林全倚重坐上土銀董座位子。
 
然而，靠著派閥勢力坐上大位的凌忠嫄，是否能為土銀防杜弊害、創造績效，從他在兆豐洗錢事件中擔任的角色，不免令人質疑。在兆豐不正常金流3800億元中，關鍵的交易時間點在2013至2014年，此時凌忠嫄正是董事之一。若說凌忠嫄不察異常的海外分行交易，要不坐領乾薪董事瀆職，不然就是知情卻背信。

更令人匪夷所思的是，凌忠嫄從2009年6月起即擔任兆豐監察人，於2012年6月才改任兆豐董事，6年期間對兆豐的法遵疏失，沒有理由聲稱不清楚、不知道，如此態度輕忽、行事苟且又怠忽董監職責的官股代表，如今又高升官股行庫董座，這不是肥貓是什麼？
 
再者，擔任兆豐董事期間，凌忠嫄正好是管理公股股權的國庫署長（2011年4月至2015年7月）。身為公股管理的主管機關首長，又身兼兆豐董事，還縱放兆豐在海外違法，引爆賠進全民資產57億元，他難道還有資格再在政壇上坐高位、領高薪嗎？

如今兆豐案的政院督導小組，決議全面撤換兆豐官股董事，免除兆豐6位主管職務，向蔡友才及疏失董事求償；但卻另一面提拔當年的又是國庫署長又是董事的凌忠嫄，這不是兩面手法是什麼？政院現在整頓、懲治兆豐疏失的做法難道是在作秀？
 
土銀交接典禮上，凌忠嫄還強調「法遵非常重要」、「美國反洗錢規定嚴格，不是洗錢才罰，而是沒建立反洗錢機制就罰」。凌忠嫄話說得與己無關，簡直在撇清責任。林全及行政院督導小組若有擔當、有魄力，要改革此次兆豐案揭穿的弊端，現在請立即解除凌忠嫄土銀董事長職務，並即刻向凌忠嫄提告。"
2016.09.23,蘋果日報,https://tw.appledaily.com/new/realtime/20160923/954944/,"內稽內控制度不足　小銀行該如何自處  兆豐銀行洗錢案有了重大發展，對於兆豐銀行紐約分行涉及洗錢，而遭美方重罰57億元案，原身兼兆豐金、兆豐銀董事長的蔡友才，經檢調發動大規模搜索後，以違反《證券交易法》特別背信罪之被告身分300萬元交保，並且其親信兆豐金前主秘王起梆亦獲200萬元交保。

依據《蘋果日報》的報導：「兆豐風暴起因美國紐約州金融服務署（NYDFS）去年初對兆豐紐約分行金檢，發現2010年起該行與巴拿馬分行部分帳戶，累計有約115億美元可疑金流，另有A帳戶匯款到已關閉的B帳戶被退回，甚至匯款帳戶與收款帳戶所有者相同等情形，但兆豐銀卻未依規定申報，NYDFS因此於2月公布的金檢報告，將兆豐相關缺失列為第3級、屬危險評級，最終還認定兆豐對此事『不屑一顧』而予重罰。」原先市場消息以為只是單純未申報海外資金而已，然而某種程度上，蔡友才與王起梆的保釋，暗示著兆豐銀行洗錢案案情不單純，可能並非單單只是他們口中所謂的單純沒有申報海外資金而已。
 
如果兆豐銀行的內稽內控制度完善，有可能造成現在混沌不明的疑似洗錢結果嗎？沒有人知道，但是可以知道的是，如果沒有健全完善的內稽內控制度，想要避免銀行內部有人暗中進行不法洗錢行為無異是天方夜譚。自從兆豐洗錢案後，國內金融業掀起一波建立完善法遵部門的浪潮，誠可知，金融業內部的法令遵循部門其實沒有辦法替其自身賺取任何積極報酬，法遵部門的建立無疑是替金融業造成更多無法賺錢的成本開銷。
 
不過進一步思考，法令遵循的實質內涵其實是檢索並確認那些繁雜如林的金融業相關管制規定，讓金融業自己知道什麼可以做、什麼不能做，像這樣的成本開銷，如果國內各家金融業仍然是小黨林立，難免出現許多重複且不必要的浪費，若當金融業的規模達到一定水準，說白了就是同樣的東西只要查詢一次就好，剩餘的勞動力則可以分配在其他國家的金融業管制規定上，當進行審慎地交叉比對後，更有效益的投資方向則將有可能明確顯現。 

現在這種兆豐弊案後的手忙腳亂狀況，是我國幾次金改裹足不前的不良後果嗎？令人覺得玩味。"
2016.12.07,蘋果日報,https://tw.appledaily.com/new/realtime/20161207/1006643/,"【今周刊】蔡友才賣股只賺56萬 換來12年重刑 講到「兆豐」與「蔡友才」，你心中也許立刻浮現的是「洗錢」、「牢獄」、「黑幕」的想像，但事實上，至少在今年8月19日之前，並非如此。
 
蔡友才，曾是最會賺錢的官股行庫董事長，連續2年，為兆豐金控賺進將近300億元的高獲利，兆豐銀行也蟬聯多年最賺錢的官股銀行。
 
但今年8月19日，一紙美國紐約州金融監理署（DFS）以兆豐的紐約分行未能有效執行洗錢防制的法遵為理由，重罰兆豐金控1.8億美元，一刀劃破他過往的優良紀錄，即外界所稱之「兆豐洗錢案」。10月5日，他被檢察官以涉嫌違反《證交法》、背信罪名申請羈押，一腳踏進土城看守所。
 
蔡友才，這個今年以來金融圈最熱議的名字，曾經創下許多令人矚目的驚人績效，他還有機會在法庭上為自己翻身嗎？他瞬間從天堂到地獄的境遇，又能給金融從業者什麼啟示？
 
他從天堂跌落地獄……
40年金融大腕，待看守所逾63天
 
在看守所被羈押2個月後的蔡友才，12月2日遭檢察官以特別背信罪、 內線交易罪、業務登載不實、違反《營業祕密法》等罪起訴，並具體求刑12年。
 
令人驚訝的是，起訴書中超過2/3篇幅的犯罪事實描述，都在著墨「鑒機」公司成立過程的爭議，與其說這是一份「兆豐案」的起訴書，不如說是一份「兆豐案外案」的起訴書。
 
他想當投資銀行新教主
人還在兆豐，就已在為鑒機奔走
 
根據起訴書的描述，鑒機公司成立的過程，蔡友才動念起心是從15年初開始，他先委託謝泓源透過新加坡，在英屬維京群島成立一家NZ公司，並在5、6月間告知兆豐金控前主祕王起梆，開始規畫招募基金的具體架構。同年9、10月間，蔡友才見時機成熟，開始利用他在兆豐金控的資源，募集巨額資金。
 
從15年10月開始，蔡友才和王起梆陸續展開一連串向股東募資的過程。除了向外界已知的潤泰集團總裁尹衍樑、寶佳建設集團總裁林陳海等兆豐銀行的重要授信客戶外，元利集團負責人林敏雄也承諾投資10億元，並簽署投資意願書。
 
為了證明蔡友才在鑒機成立過程中有所瑕疵，人還在兆豐卻心已在鑒機，幾乎無心公務，起訴書中還描述另一個場景證明，即16年3月21日，當時的蔡友才仍身為兆豐金董事長期間，人卻已出現在潤泰松山車站大樓內的鑒機公司辦公室內，親自主持鑒機的董事會。"
2016.09.02,蘋果日報,https://tw.appledaily.com/new/realtime/20160902/941255/,"兆豐參與洗錢？　北檢取得紐約分行敗訴判決書 民視政論節目《政經看民視》昨以「獨家！美國法院兆豐洗錢判決書曝光」為題，披露一份美國法院判決書，質疑兆豐金「積極參與洗錢」，幫關鍵角色「吳先生」隱匿財產。對此台北地檢署今發布新聞指檢方已於8月24日取得這份判決書，並為此傳喚兆豐銀法遵會主管陳天祿到案說明。

《政經看民視》主持人彭文正昨天在節目中出示一份美國紐約法院判決書，裡面是MATTER OF B&M KINGSTONE對兆豐銀行紐約分行MEGA INTL.COMMERCIAL BANK CO.,LTD提出訴訟官司，原告主張被告隱匿敗訴人吳先生的財產，幫助吳男洗錢，彭要求行政院長林全等官員仔細看一下這份判決。

對此，台北地檢署今天下午發布新聞指出，其實負責偵辦兆豐銀案的專案小組，早在8月24日就取得美國紐約州的這份一審判決，並傳喚兆豐銀的法遵會主管陳天祿到案，就這份判決所提到的事證逐一釐清。

專案小組檢視這分判決發現，這名吳先生英文名為SAMSON WU，法院判決兆豐敗訴，而這件訴訟的前因，是SAMSON WU等兆豐銀客戶在2004年間與外商B&M KINGSTON的前身SUPER VISION公司有訴訟糾紛，最後兆豐銀客戶敗訴。

SUPER VISION要求執行債權，期間卻又將債權轉讓給另家KINGSTON公司，KINGSTON依紐約法律，對兆豐銀紐約分行提出INFORMATION SUBPOENA(命提出資料傳票)訴訟，兆豐銀以訴訟在紐約進行，其他分行非紐約法院管轄為由，拒絕提供其他分行資料，僅提交約紐分行的客戶資料。

KINGSTON認為兆豐銀紐約分行應提交全部客戶資料，因此再提訴訟，2014年9月16日約州法院認定兆豐必須提交所有與債務人有關的客戶資料，判兆豐敗訴，兆豐不服提上訴，去年8月11日二審仍判兆豐敗訴，兆豐上訴三審也遭駁回，全案確定。而民視取得的判決書，也就是這個訴訟的一審宣判。

在這個訴訟期間，KINGSTON曾私聘調查員查出SAMSON WU疑與兆豐銀巴拿馬箇朗分行經理有不正當的往來，北檢將進一步查明其中有無涉及洗錢等不法弊端。

另一方面，有關於美國NYDFS金檢發現2013到2014年兆豐銀紐約分行與巴拿馬分行、箇朗分行間金融信用往來頻繁的部分是否涉及洗錢，北檢表示，已取得相關明細，並請金管會官員前往美國金檢時，一併查核相關交易記錄有無涉及不法。"
2016.09.25,蘋果日報,https://tw.appledaily.com/new/realtime/20160925/955792/,"【法廣RFI】兆豐事件誰在洗錢？藍綠鬥爭衝擊與美巴關係  法廣【台北一周】專欄 :   台灣兆豐銀行紐約分行，因為向當地主管機關申報的問題，被紐約金融檢察署重罰一億八千萬美金，這件事在台灣鬧了一個多月，變成藍綠鬥爭題材，藍綠都希望查出對方陣營涉及洗錢案。本週將進入高潮，台灣立法院決定週四召開秘密會議，聽取官方公佈從美國和巴拿馬取得的76個賬戶、174筆可疑的匯款資料，這不但違反台灣法令，也違反台灣和美國簽署的金融監理備忘錄，甚至有可能衝擊台灣和巴拿馬的邦交，受到各界高度矚目。更多 

*●台灣具有官股背景的兆豐銀行，日前被美國紐約州金融檢察署重罰一億八千萬美元，美國官方雖然沒指控兆豐銀行涉及國際洗錢，但一個多月來，這個案子在台灣內部卻愈鬧愈大，台灣各界反而高度懷疑甚至指控「裡面一定有人涉及國際洗錢」。真的有人在洗錢嗎？請你為聽友介紹一下！

回到最早，紐約州金融檢察署之所以重罰台灣兆豐銀行的紐約分行一億八千萬美元，是指控兆豐，沒有依照美國的反恐法規，將一定金額以上的匯款或可疑的匯款，如數申報。其次就是，美國也發現，兆豐銀行紐約分行的法遵人員和業務推展人員沒有明顯區隔，因為這種制度上的問題，導致遵守反恐法令，也就是依規定申報這件事，被掉以輕心，變得輕忽；還有，就是當美國官方要處罰時，兆豐銀行還辯解認為，所作所為並沒有錯。美國認為，這種態度更嚴重。

也就是說，美國雖然重罰兆豐銀行，但並沒有認定兆豐和其他銀行往來客戶的賬戶裡面有國際洗錢的跡象。但是，這件事傳回台灣，就變成藍綠之爭。綠營在毫無事實基礎情況下，不斷要把責任推給馬英九和國民黨，強調兆豐的董事長、總經理都是當初國民黨執政時官派，並沒有換成綠營，極可能是國民黨洗錢，要把黨產匯出到海外，或馬英九任內貪污，要洗錢匯到海外，美國官方才會對兆丰採取這麼巨額的罰款。親綠尤其是獨派媒體每天炮轟，提出一些毫無根據的說法。蔡英文政府於是趁機把原有董事長和總經理都換掉，換成最可信的獨派人士，包括陳水扁當初最信賴的金融界人士在內，尤其是三位曾任公股銀行的董事長，委以重責大任，對於可疑的洗錢案，磨拳擦掌，一定要查個水落石出。

●不過這也是民主機制，因為政黨輪替，確實可以讓貪污舞弊等事情無所遁形。問題是，新政府把兆豐銀行的高層主管都換成綠營的人之後，是否查出國民黨或馬英九透過兆豐銀行洗錢呢？

整個事情最精采的部分就在這裡。就在綠營媒體轟轟烈烈，以「揭弊」的態勢報導了國民黨和馬英九周美青等透過兆豐銀行洗錢，長達一個月之後，新任的兆豐銀行董事長張兆順，也就是當初阿扁的親信，綠營指望他全力查出國民黨洗錢的主力戰將張兆順，初步向立法院報告檢查結果，所謂「國民黨透過兆豐洗錢」的指控，根本就是一件大烏龍。

要知道，張兆順雖然是陳水扁的親信，但他確實是金融專業人士，以他的身份和政治背景，如過查到國民黨洗錢的任何蛛絲馬跡，他?不會輕易放過，對綠營及獨派正好可以交代。但問題是，他調查結果卻是，遭美國質疑的2013及2014年兆豐紐約分行與巴拿馬兩家分行的金額往來，應該是4.91億美元，但紐約分行報紐約金融服務署（NYDFS）時「誤繕」為44.91億美元，導致外界認為兆豐紐約分行與個朗分行及巴拿馬分行間交易金額共115億美元，實際上應該只有75億美元。75億美元中，72億都是銀行間的拆借，也就是銀行的內部資金調度，只有3億美元是民間匯款。而這些被懷疑有可能涉及國際洗錢的民間匯款，總共有一萬多筆，平均每筆3萬美元，最小一筆只有390美元，金額都很小，要扯上國際洗錢，可能會笑掉人家大牙。

●怎麼會把四億多美元，打錯成四十四億多呢？這不是太荒唐了嗎？如果不是平白增加了四十億美元，美國也可能不會認定影響反恐成效，而重罰兆豐一億八千萬美元了。發生這樣的錯誤，兆豐銀行難道不對外解釋嗎？

兆豐高層解釋說，發現數字誤植後，曾想登報澄清，但擔心被誤解為死不認錯，惹怒紐約州金融檢察署，所以不敢對外說明。現在新董事長，也就是阿扁親信張兆順反而面臨綠營壓力，叫你去查國民黨洗錢，查了半天，結果竟然是「誤繕」的烏龍，那反面豈不證實了國民黨和馬英九清清白白，沒有透過兆豐洗錢？所以現在這位董事長決定繼續查到底，查什麼呢？包括為什麼會發生誤繕這件事、其次，總計三億美元的這一萬多筆民間匯款，到底里面有些什麼人、還有銀行兼拆借的72億美元，也要一筆一筆查清楚。不過，這下也讓台灣可能再度面對國際壓力。

●為什麼逐筆查清楚，可能會讓台灣再度面對國際壓力呢？

好，說到這個，就是一件最好笑的事。之前我不是提到，綠營透過執政優勢，想要查個清楚，國民黨或馬英九是否透過兆豐銀行洗錢到國外嗎？現在透過「御史欽差」張兆順清查的結果，卻「反證」沒有國民黨洗錢這件事，所以國民黨立委很開心，一方面覺得被污衊了一個多月，終於獲得清白；再方面，現在是藍營立委堅持要繼續查下去，以便查個水落石出，因為據瞭解，台灣有一位綠營蔡姓高官的哥哥，曾在兆豐紐約分行開設賬戶，藍營很感興趣，想要知道這位蔡先生究竟把多少款項匯出國外，是否涉及洗錢？當然更重要的是，如果涉及洗錢，和這位姓蔡的高官，有沒有關係！令人爆笑的是，現在情況反過來了，綠營立委說，依據法規，銀行不能公佈民間匯款的賬戶姓名和金額，藍營主張，立法院可以召開秘密會議，只有立委之道就行了。行政院在各界壓力之下，已決定，這個禮拜四，在立法院財政委員會召開秘密會議，讓兆豐銀行把76個賬戶、174筆可疑的匯款數據提供出來，讓立委看個夠。

●就算公佈匯款的賬戶姓名和金額，也是違反台灣法律，為什麼會面對國際壓力呢？

因為這些賬戶是開在兆豐銀行紐約分行及巴拿馬分行，是國外資料，依照台灣金管會與美國簽署的金融監理備忘錄（MOU）規定，這些數據「只供金融檢查及金融監理之用」，必須保密。據瞭解，台灣金融監督管理委員會跨海到美國、巴拿馬去金融檢查，已經讓美國、巴拿馬很不爽，紐約州金融服務署曾不斷質問台灣檢查的目的；金檢時，紐約金融服務署派人全程緊盯。巴拿馬更強力要求先簽署保密協議，才準台灣的官員做金融檢查。如今，台灣卻打算破壞約定，把金檢資料給立委看，可能激怒美、巴，後果不堪設想。

此外，兆豐銀行的事件在台灣被過份渲染，讓巴拿馬政府非常不悅，認為折損巴拿馬過去努力扭轉洗錢高風險區形象的成效。為此，兆豐銀行日前已派員赴巴拿馬致歉、還刊登道歉聲明，甚至差點被巴拿馬開出至少50萬美元的罰單。如果台灣再這樣炒作兆豐案，甚至公開客戶賬戶內容，可能損害台灣與巴拿馬的邦交，進一步損及整體國家利益，這件事的後續發展，值得關注。 "
2016.08.27,自由時報,http://talk.ltn.com.tw/article/paper/1025954,"兆豐洗錢組合 隱瞞半年多才爆發的兆豐銀洗錢案，實在是現代版五鬼搬運，兆豐銀行從二○一二至二○一四年連續嚴重違規，馬政府時代的財政部，扮演什麼角色？

有網友分析九十多筆匯款高達一一五億美元，折合新台幣近四千億元，等於平均每筆匯款約四十四億台幣。台灣有幾個人，有幾個企業，有幾個財團有此財力？沒有靠山誰敢如此膽大妄為，肆無忌憚。

媒體報導根據目擊者表示，蔡友才在廿二日晚上，與前財政部長張盛和及兩名會計師密會；其中之一是國民黨中常委劉大貝，他是中國國民黨黨產的一個操盤手，二○一四年五月被任命擔任兆豐金的董事，而二○一三年更接掌兆豐金旗下的兆豐證券。另一人是前國民黨台北市議員林慶隆，也是兆豐銀的董事，在敏感時刻會面，所為何來？難道，這些年財政部與兆豐銀之間，根本是乩童與桌頭，幫國民黨搬錢？

對照近來新政府急著籌措長照財源擬調高遺贈稅，實在很諷刺，因為國家不是沒有錢，而是被貪官汙吏掏空，這筆五十七億罰款，全民要負擔十億，應該向歷年來的兆豐董事，提起民事損害賠償訴訟，追償這筆爛帳，並且嚴懲財政部官員，尤其前財政部長張盛和無論是否退休，都要追到底。"
2016.08.27,自由時報,http://news.ltn.com.tw/news/focus/paper/1025770,"離譜兆豐銀！巴拿馬分行６年前就涉洗錢 兆豐銀行紐約分行違反反洗錢法遭美國重罰案，因涉及「巴拿馬文件」而愈滾愈大。事實上，這次牽扯進去的兆豐銀巴拿馬分行，二○一○年就曾違反洗錢防制法，遭巴拿馬監理機構於二○一三年三月開罰兩萬美金。兆豐銀巴拿馬分行一再捲入洗錢疑雲，到底只是申報不當，還是真有洗錢之嫌，外界疑慮愈來愈深。

 根據兆豐銀102年度年報，該行巴拿馬地區分行2010年就曾違反洗錢法，遭巴拿馬監理機構於2013年3月開罰2萬美金。（記者鄭琪芳翻攝）
根據兆豐銀102年度年報，該行巴拿馬地區分行2010年就曾違反洗錢法，遭巴拿馬監理機構於2013年3月開罰2萬美金。（記者鄭琪芳翻攝）

違反反洗錢法時 曾銘宗任常董

值得注意的是，二○一○年，兆豐銀巴拿馬分行違反反洗錢法，當時兆豐金兼兆豐銀董事長就是蔡友才，總經理為現任董事長徐光曦；前金管會主委、現任國民黨立委曾銘宗，則以財政部次長身分兼任兆豐銀常務董事。二○一三年，巴拿馬監理機關開罰，蔡友才及徐光曦仍分別擔任董總，但曾銘宗已不是兆豐銀常董。

兆豐銀在巴拿馬設有巴拿馬市及科隆自由貿易區兩家分行，美國紐約州金融服務署（NYDFS）文件指出，兆豐銀紐約分行與巴拿馬分行有可疑資金往來，其中一些客戶是「巴拿馬文件」列管的帳戶。兆豐銀清查後發現，客戶屬於「巴拿馬文件」列管的有兩百多件，且多來自台灣，少部分來自新加坡、香港。

事實上，兆豐銀巴拿馬分行並非第一次涉入洗錢疑雲，根據兆豐銀「一○二年度年報」，在「違法受處分及主要缺失與改善情形」部分，揭露「本行巴拿馬地區分行因二○一○年未能符合當地之洗錢防制規定，經當地監理機關於二○一三年三月十二日核處美金兩萬元罰款」。

內控聲明書 蔡友才有簽名

兆豐銀並針對此案提出多項改善措施，包括︰當地主管機關檢查所需說明文件均已改採西文報送；已修訂人力資源作業手冊，將洗錢及防恐名單比對、保密條款等納入手冊；洗錢防制手冊已將存戶關戶、卷宗保管、法遵報告書等納入規範；已任命獨立行使職權之法遵主管等。

而且，當年度年報的「內部控制制度聲明書」提及，「…本年度各單位內部控制及法規遵循情形，除附表所列事項外，均能確實有效執行…。上述公開之內容如有虛偽、隱匿等不法情事，將涉及證券交易法第二十條、第三十二條、第一七一條及第一七四條等之法律責任」，當時在聲明書上簽名的就是蔡友才及徐光曦。

未記取教訓 紐約、澳洲接著出包

不過，兆豐銀顯然沒有落實內控及法遵，除了巴拿馬分行，澳洲分行、紐約分行也出包，且都是違反反洗錢法。一位金融界人士表示，或許是澳洲分行未被開罰，巴拿馬分行罰款金額又不高，兆豐銀不以為意，才會再犯同樣的錯誤，兆豐銀的內控及法遵真的有很大問題。"
2018.01.18,自由時報,http://ec.ltn.com.tw/article/breakingnews/2315276,"兆豐銀洗錢防制缺失 再遭美罰8.6億元  今早6點半於證交所召開重大訊息，說明子公司兆豐銀行於美國時間2018年1月17日，與美國聯邦儲備理事會（FED）及伊利諾州金融廳（IDFPR）簽署裁罰令，再度遭美國聯準會及伊利諾州金融廳，裁罰2900萬美元（約新台幣8.57億元）罰鍰，同時必須提交相關改善計畫，兆豐金強調，這次遭裁罰屬於「舊案」。


兆豐銀行示意圖。（資料照）

　由於兆豐銀行在過去一年多來，已砸下超過新台幣10億元，積極配合美方進行洗錢防制的改善作業，再度傳出遭美罰款，震驚業界。但兆豐金強調，本次FED裁罰令所指出的缺失，與2016年度的檢查報告，也就是該行在前年（2016）8月19日遭紐約州金融服務署（NYDFS）簽署的合意令（ Consent Order），屬於相同期間、相同缺失。因此，此次FED的裁罰令，應該視為不同監理機關對於同一時期缺失的處分，而非兆豐銀再度發生其他嚴重缺失，更沒有涉及洗錢的情形。

　兆豐金指出，此案與2016年8月遭美國NYDFS裁罰1.8億美元屬於相同的檢查期間，同樣是因紐約分行（檢查基準日2016年6月30日）、矽谷分行（檢查基準日2016年9月30日）與芝加哥分行（檢查基準日2016年12月31日）因風險管理及防制洗錢制度未達監理機關標準的缺失，兆豐銀於美國時間2018年1月17日，與美國聯邦儲備理事會（FED）及伊利諾州金融廳（IDFPR）簽署裁罰令，內容包括支付美金2900萬美元罰鍰、提交改善計劃，同時委任獨立第三方機構針對紐約分行2015年1月至6月間的美元清算交易，進行檢視與回溯調查。

　兆豐銀解釋，早在NYDFS對兆豐銀重罰1.8億美元之前，FED就已準備對兆豐銀進行裁罰，紐約分行遭NYDFS重罰後，FRB也立即對該行美國地區4家分行進行全面金檢。

　兆豐銀強調，兆豐銀董事長張兆順、總經理楊豊彥2016年9月上任後，積極進行改善計畫，多次主動拜訪FRB及分行所在地的州政府金融監理機關，包括紐約、芝加哥及舊金山等。經過多方努力，將裁罰降至最低。

　兆豐銀表示，根據美國慣例，FED及州政府金融監理機關都可同時對同一缺失進行裁罰，不會因其他監理體系的主管機關已經進行裁罰就得到豁免，因此，仍無法免除被FED裁罰的結果，但依美國法律規定，FED的裁罰令與合意令，其性質均屬行政罰而非刑事處分。

2016年8月時，兆豐銀行紐約分行就曾因為違反反洗錢法遭美國重罰1.8億美元（約台幣57億元），還因涉及「巴拿馬文件」，事件愈滾愈大，導致6位前後任財金首長，移送監院調查。2010年兆豐銀巴拿馬分行也曾違反洗錢防制法，遭巴拿馬監理機構於2013年3月開罰2萬美元。"
2016.09.03,自由時報,http://news.ltn.com.tw/news/focus/paper/1028229,"涉洗錢案 有6大疏失// 兆豐銀 將求償失職董事  行政院昨召開「兆豐銀行遭美裁罰案督導小組」會議後，公布金管會專案小組初步調查報告，直指兆豐銀有六大明顯行政疏失，建議財政部在具體事證明確後，要求兆豐銀對失職董事提起訴訟追償；據了解，因事發時的前兆豐金董事長蔡友才兼任兆豐銀董事長、徐光曦兼任總經理，兩人若確定失職，將遭兆豐銀提告求償。

 金管會專案小組調查報告，直指兆豐銀有六大明顯行政疏失，建議財政部在具體事證明確後，提起訴訟追償，事發時徐光曦兼任總經理。（資料照）
金管會專案小組調查報告，直指兆豐銀有六大明顯行政疏失，建議財政部在具體事證明確後，提起訴訟追償，事發時徐光曦兼任總經理。（資料照）

 金管會專案小組調查報告，直指兆豐銀有六大明顯行政疏失，建議財政部在具體事證明確後，提起訴訟追償，事發時前兆豐金董事長蔡友才（左二）兼任兆豐銀董事長。（資料照）
金管會專案小組調查報告，直指兆豐銀有六大明顯行政疏失，建議財政部在具體事證明確後，提起訴訟追償，事發時前兆豐金董事長蔡友才（左二）兼任兆豐銀董事長。（資料照）

金管會接下來將進一步進行資料分析比對，並釐清相關責任歸屬，預計於九月底前提出行政調查報告。金管會從八月二十六日至二十九日分別約詢兆豐銀前董事長、總經理、業務督導副總經理、總稽核、法遵長、紐約分行經理及法遵主管、董事及監察人等共計二十八位人員。

總行錯失良機 過度績效導向
根據初步報告，直指兆豐銀有六大明顯行政疏失，包括紐約分行對於防制洗錢作業無完整內部作業手冊，法令未充分了解，無法落實執行；去年十月五日美國聯準會拜訪兆豐銀總行，但未派員赴美督導及與美國主管機關溝通，錯失協助良機；今年二月九日紐約州金融署（ＤＦＳ）出具檢查報告時，紐約分行建請總行派員赴美溝通及聘請律師協商改善措施，總行仍未採納。

此外，總行未出面協調分行間的問題，導致紐約分行無法向ＤＦＳ提供完整說明；稽核單位未儘速向董事會報告，拖到今年八月廿六日才向董事會提出完整報告；兆豐銀過度績效取向，過度強調成本（含法遵）撙節。

紐行疑點多 卻未約詢前經理
督導小組指出，初步調查仍有問題尚未釐清，包括去年一月到三月ＤＦＳ對紐約分行辦理實地檢查後，紐約分行是否有向總行提報？兆豐銀總行是否有向金管會提報？兆豐銀總行是否有依規定對分行辦理專案檢查？

另目前約詢名單中，僅有現任紐約分行經理，卻未約詢金檢當時的分行經理劉明榮，政院因此要求專案小組應掌握紐約及巴拿馬等地分行歷年法遵人員聘僱情形，並進一步約詢與事件有關的分行經理，以究明相關人員責任。

至於是否民事訴訟求償？政院討論後認為，請財政部待具體事實及證據明確後，要求兆豐銀依法對失職的董事提起訴訟追償；據了解，會中明確建議，應該要提告。"
